node_id,raw_id,node_type,is_main_video,is_related_only_video,has_label,label,split
16646,7624440388517989659,video,no,yes,no,-1,none
16647,7613697935189067493,video,no,yes,no,-1,none
16648,7611480608585369531,video,no,yes,no,-1,none
16649,7616298289075375398,video,no,yes,no,-1,none
16650,7611017794943182208,video,no,yes,no,-1,none
16651,7616363458552981745,video,no,yes,no,-1,none
16652,7628911396763290886,video,no,yes,no,-1,none
16653,7610064649719296418,video,no,yes,no,-1,none
16654,7608246844536665210,video,no,yes,no,-1,none
16655,7621218195014362289,video,no,yes,no,-1,none
16656,7615944718544123502,video,no,yes,no,-1,none
16657,7617777707490131930,video,no,yes,no,-1,none
16658,7617394153392490402,video,no,yes,no,-1,none
16659,7635488713007221925,video,no,yes,no,-1,none
16660,7637986924153589002,video,no,yes,no,-1,none
16661,7630357058793508713,video,no,yes,no,-1,none
16662,7606309682721983754,video,no,yes,no,-1,none
16663,7616735753812479266,video,no,yes,no,-1,none
16664,7619116974803960494,video,no,yes,no,-1,none
16665,7627753829957717288,video,no,yes,no,-1,none
16666,7612287050251176890,video,no,yes,no,-1,none
16667,7608526416736472330,video,no,yes,no,-1,none
16668,7624482436948184360,video,no,yes,no,-1,none
16669,7623235014725012777,video,no,yes,no,-1,none
16670,7623344871620873518,video,no,yes,no,-1,none
16671,7632954555789020479,video,no,yes,no,-1,none
16672,7632265221259742498,video,no,yes,no,-1,none
16673,7618956341872233763,video,no,yes,no,-1,none
16674,7630058181875600680,video,no,yes,no,-1,none
16675,7611879221329235209,video,no,yes,no,-1,none
16676,7624577125572995962,video,no,yes,no,-1,none
16677,7604857539214633467,video,no,yes,no,-1,none
16678,7616332681869020479,video,no,yes,no,-1,none
16679,7630773666023804198,video,no,yes,no,-1,none
16680,7632291793924672814,video,no,yes,no,-1,none
16681,7635305570949467411,video,no,yes,no,-1,none
16682,7614056568413226725,video,no,yes,no,-1,none
16683,7621132605517352255,video,no,yes,no,-1,none
16684,7616406502802246939,video,no,yes,no,-1,none
16685,7612721424503555579,video,no,yes,no,-1,none
16686,7628999404275387689,video,no,yes,no,-1,none
16687,7611154450430874874,video,no,yes,no,-1,none
16688,7623389767023054122,video,no,yes,no,-1,none
16689,7619292250564070706,video,no,yes,no,-1,none
16690,7626570677188889892,video,no,yes,no,-1,none
16691,7617401204418579752,video,no,yes,no,-1,none
16692,7634486052056468779,video,no,yes,no,-1,none
16693,7614077509172219177,video,no,yes,no,-1,none
16694,7629674892698471699,video,no,yes,no,-1,none
16695,7638147717402725684,video,no,yes,no,-1,none
16696,7635308284907490606,video,no,yes,no,-1,none
16697,7620704332572433777,video,no,yes,no,-1,none
16698,7613703500228283686,video,no,yes,no,-1,none
16699,7628236137785478400,video,no,yes,no,-1,none
16700,7634539704264343921,video,no,yes,no,-1,none
16701,7635313927554944319,video,no,yes,no,-1,none
16702,7632562707534843155,video,no,yes,no,-1,none
16703,7605175259976830248,video,no,yes,no,-1,none
16704,7605942186374417707,video,no,yes,no,-1,none
16705,7605860563045911827,video,no,yes,no,-1,none
16706,7605963078690188529,video,no,yes,no,-1,none
16707,7613740049808559379,video,no,yes,no,-1,none
16708,7616034043256025957,video,no,yes,no,-1,none
16709,7607432136710180142,video,no,yes,no,-1,none
16710,7611874774498725139,video,no,yes,no,-1,none
16711,7608893227320391269,video,no,yes,no,-1,none
16712,7605189813507018018,video,no,yes,no,-1,none
16713,7605496453817066338,video,no,yes,no,-1,none
16714,7634903001367251953,video,no,yes,no,-1,none
16715,7621870806545029705,video,no,yes,no,-1,none
16716,7627842036682507697,video,no,yes,no,-1,none
16717,7614118755614334459,video,no,yes,no,-1,none
16718,7635692328959664228,video,no,yes,no,-1,none
16719,7619596205122702627,video,no,yes,no,-1,none
16720,7623767389767080831,video,no,yes,no,-1,none
16721,7612137903069744420,video,no,yes,no,-1,none
16722,7609239597003951401,video,no,yes,no,-1,none
16723,7632535162655362331,video,no,yes,no,-1,none
16724,7616977010326474175,video,no,yes,no,-1,none
16725,7624885225260508371,video,no,yes,no,-1,none
16726,7619979606582718586,video,no,yes,no,-1,none
16727,7608243074870807827,video,no,yes,no,-1,none
16728,7618806847151992134,video,no,yes,no,-1,none
16729,7632965199217134875,video,no,yes,no,-1,none
16730,7620443460771908899,video,no,yes,no,-1,none
16731,7629628586248457522,video,no,yes,no,-1,none
16732,7618457472495340840,video,no,yes,no,-1,none
16733,7607034367830936870,video,no,yes,no,-1,none
16734,7614861077125944421,video,no,yes,no,-1,none
16735,7634089777680682275,video,no,yes,no,-1,none
16736,7635889103258651942,video,no,yes,no,-1,none
16737,7614499398521484006,video,no,yes,no,-1,none
16738,7618515095198436648,video,no,yes,no,-1,none
16739,7635678207681823461,video,no,yes,no,-1,none
16740,7635304672475596475,video,no,yes,no,-1,none
16741,7625564559654951801,video,no,yes,no,-1,none
16742,7636615978452831528,video,no,yes,no,-1,none
16743,7621139437577211177,video,no,yes,no,-1,none
16744,7630827746666581263,video,no,yes,no,-1,none
16745,7634861740921192443,video,no,yes,no,-1,none
16746,7630439699249422193,video,no,yes,no,-1,none
16747,7627371838498780864,video,no,yes,no,-1,none
16748,7619704192042908581,video,no,yes,no,-1,none
16749,7606736588168547593,video,no,yes,no,-1,none
16750,7626753316400633977,video,no,yes,no,-1,none
16751,7630409234621968547,video,no,yes,no,-1,none
16752,7627372450635943218,video,no,yes,no,-1,none
16753,7634878021808467377,video,no,yes,no,-1,none
16754,7636647841661865251,video,no,yes,no,-1,none
16755,7630208825480226469,video,no,yes,no,-1,none
16756,7607121836567965311,video,no,yes,no,-1,none
16757,7626015384752386810,video,no,yes,no,-1,none
16758,7608872691781681610,video,no,yes,no,-1,none
16759,7628642379130272745,video,no,yes,no,-1,none
16760,7616727557295082758,video,no,yes,no,-1,none
16761,7634425581563694336,video,no,yes,no,-1,none
16762,7605245406963862827,video,no,yes,no,-1,none
16763,7626387333746576640,video,no,yes,no,-1,none
16764,7610435192486719345,video,no,yes,no,-1,none
16765,7632712230417806065,video,no,yes,no,-1,none
16766,7609540513382131577,video,no,yes,no,-1,none
16767,7622306811684703538,video,no,yes,no,-1,none
16768,7628810625866632502,video,no,yes,no,-1,none
16769,7606139178199686001,video,no,yes,no,-1,none
16770,7623786400692981035,video,no,yes,no,-1,none
16771,7609600963380383022,video,no,yes,no,-1,none
16772,7605576488821280000,video,no,yes,no,-1,none
16773,7615590604877342450,video,no,yes,no,-1,none
16774,7624572636542160174,video,no,yes,no,-1,none
16775,7624830485558086912,video,no,yes,no,-1,none
16776,7619377557804289286,video,no,yes,no,-1,none
16777,7627172044718902538,video,no,yes,no,-1,none
16778,7628458359531916598,video,no,yes,no,-1,none
16779,7628609863626575147,video,no,yes,no,-1,none
16780,7625946592670977320,video,no,yes,no,-1,none
16781,7634849724750630185,video,no,yes,no,-1,none
16782,7609984978268491051,video,no,yes,no,-1,none
16783,7635544681018953010,video,no,yes,no,-1,none
16784,7617011876517683078,video,no,yes,no,-1,none
16785,7631553173282409762,video,no,yes,no,-1,none
16786,7631163472109989011,video,no,yes,no,-1,none
16787,7635961162954656745,video,no,yes,no,-1,none
16788,7637767393225248041,video,no,yes,no,-1,none
16789,7632912880639233280,video,no,yes,no,-1,none
16790,7613980486007819520,video,no,yes,no,-1,none
16791,7610682527744937216,video,no,yes,no,-1,none
16792,7633081821476124078,video,no,yes,no,-1,none
16793,7617057574315150619,video,no,yes,no,-1,none
16794,7626013493360248293,video,no,yes,no,-1,none
16795,7629920650026569014,video,no,yes,no,-1,none
16796,7605840655876623650,video,no,yes,no,-1,none
16797,7608657055154507027,video,no,yes,no,-1,none
16798,7621051628191239470,video,no,yes,no,-1,none
16799,7622703251401477395,video,no,yes,no,-1,none
16800,7637125224936361262,video,no,yes,no,-1,none
16801,7630509917404744995,video,no,yes,no,-1,none
16802,7609610921513651483,video,no,yes,no,-1,none
16803,7637426449640688959,video,no,yes,no,-1,none
16804,7621949289992851950,video,no,yes,no,-1,none
16805,7635946876412874106,video,no,yes,no,-1,none
16806,7614531644887780608,video,no,yes,no,-1,none
16807,7634491392026217791,video,no,yes,no,-1,none
16808,7618975765626899731,video,no,yes,no,-1,none
16809,7618950590063794937,video,no,yes,no,-1,none
16810,7609353007955709211,video,no,yes,no,-1,none
16811,7620448913883904622,video,no,yes,no,-1,none
16812,7635327717935966066,video,no,yes,no,-1,none
16813,7607345311446486315,video,no,yes,no,-1,none
16814,7621137640074677555,video,no,yes,no,-1,none
16815,7618807577057705640,video,no,yes,no,-1,none
16816,7611584424119607534,video,no,yes,no,-1,none
16817,7627820843129135578,video,no,yes,no,-1,none
16818,7613245588838092051,video,no,yes,no,-1,none
16819,7626304437685996834,video,no,yes,no,-1,none
16820,7615209434448696808,video,no,yes,no,-1,none
16821,7607008182338115958,video,no,yes,no,-1,none
16822,7611089681836494107,video,no,yes,no,-1,none
16823,7608915558935272942,video,no,yes,no,-1,none
16824,7605212650984754484,video,no,yes,no,-1,none
16825,7606622818223413883,video,no,yes,no,-1,none
16826,7626760917242426340,video,no,yes,no,-1,none
16827,7624467808370383281,video,no,yes,no,-1,none
16828,7630823591546078564,video,no,yes,no,-1,none
16829,7619040753410827199,video,no,yes,no,-1,none
16830,7625146947029425521,video,no,yes,no,-1,none
16831,7635692637390982419,video,no,yes,no,-1,none
16832,7624449869775785242,video,no,yes,no,-1,none
16833,7619052096465276214,video,no,yes,no,-1,none
16834,7631535997415449765,video,no,yes,no,-1,none
16835,7630874470558731554,video,no,yes,no,-1,none
16836,7627718307092666853,video,no,yes,no,-1,none
16837,7627833516945300325,video,no,yes,no,-1,none
16838,7629713450184330511,video,no,yes,no,-1,none
16839,7625620715312414874,video,no,yes,no,-1,none
16840,7632666417514417423,video,no,yes,no,-1,none
16841,7632780425241829993,video,no,yes,no,-1,none
16842,7627857683298651401,video,no,yes,no,-1,none
16843,7626610907712287225,video,no,yes,no,-1,none
16844,7627086107594722586,video,no,yes,no,-1,none
16845,7628642428743879945,video,no,yes,no,-1,none
16846,7634548157347307707,video,no,yes,no,-1,none
16847,7636430858584476934,video,no,yes,no,-1,none
16848,7607765260451480778,video,no,yes,no,-1,none
16849,7615628628293972393,video,no,yes,no,-1,none
16850,7619899706898980219,video,no,yes,no,-1,none
16851,7620615677976921545,video,no,yes,no,-1,none
16852,7624683308140412582,video,no,yes,no,-1,none
16853,7634584689735483483,video,no,yes,no,-1,none
16854,7619950927093138559,video,no,yes,no,-1,none
16855,7620442867396037243,video,no,yes,no,-1,none
16856,7626753367897577842,video,no,yes,no,-1,none
16857,7637050790410178299,video,no,yes,no,-1,none
16858,7619584727763182235,video,no,yes,no,-1,none
16859,7630837330479378021,video,no,yes,no,-1,none
16860,7617460938308811593,video,no,yes,no,-1,none
16861,7614001784197676793,video,no,yes,no,-1,none
16862,7627754164222899947,video,no,yes,no,-1,none
16863,7618573522050401459,video,no,yes,no,-1,none
16864,7614078916366210530,video,no,yes,no,-1,none
16865,7612417140141853993,video,no,yes,no,-1,none
16866,7629726552003555498,video,no,yes,no,-1,none
16867,7627652687509452270,video,no,yes,no,-1,none
16868,7632602972832916401,video,no,yes,no,-1,none
16869,7630065057447071003,video,no,yes,no,-1,none
16870,7628954843675184424,video,no,yes,no,-1,none
16871,7635210754526484635,video,no,yes,no,-1,none
16872,7616641757278735650,video,no,yes,no,-1,none
16873,7615833862400232758,video,no,yes,no,-1,none
16874,7619692534754757888,video,no,yes,no,-1,none
16875,7630421621602230473,video,no,yes,no,-1,none
16876,7612886645032963369,video,no,yes,no,-1,none
16877,7615108039481363718,video,no,yes,no,-1,none
16878,7632246199348710683,video,no,yes,no,-1,none
16879,7628192932868214050,video,no,yes,no,-1,none
16880,7612231420299282618,video,no,yes,no,-1,none
16881,7629248485006560558,video,no,yes,no,-1,none
16882,7613256124884593595,video,no,yes,no,-1,none
16883,7617838843500219694,video,no,yes,no,-1,none
16884,7631144976084192550,video,no,yes,no,-1,none
16885,7633362999125871872,video,no,yes,no,-1,none
16886,7621065667975289829,video,no,yes,no,-1,none
16887,7632261191917971173,video,no,yes,no,-1,none
16888,7622262149767147983,video,no,yes,no,-1,none
16889,7615588969623608691,video,no,yes,no,-1,none
16890,7619215606994275603,video,no,yes,no,-1,none
16891,7613974952257265115,video,no,yes,no,-1,none
16892,7615224747874378469,video,no,yes,no,-1,none
16893,7619916222873182059,video,no,yes,no,-1,none
16894,7606458138056805667,video,no,yes,no,-1,none
16895,7609620657304197297,video,no,yes,no,-1,none
16896,7616958848687508681,video,no,yes,no,-1,none
16897,7623698573418335507,video,no,yes,no,-1,none
16898,7618847202405192305,video,no,yes,no,-1,none
16899,7622629424067857673,video,no,yes,no,-1,none
16900,7619285228645241262,video,no,yes,no,-1,none
16901,7638269764128787739,video,no,yes,no,-1,none
16902,7624513766788451610,video,no,yes,no,-1,none
16903,7635556681673395494,video,no,yes,no,-1,none
16904,7627741175704800552,video,no,yes,no,-1,none
16905,7628240867521760566,video,no,yes,no,-1,none
16906,7617315224592452890,video,no,yes,no,-1,none
16907,7636421397220281610,video,no,yes,no,-1,none
16908,7628529129314372902,video,no,yes,no,-1,none
16909,7616386724524035334,video,no,yes,no,-1,none
16910,7628591303739294330,video,no,yes,no,-1,none
16911,7637799405566922011,video,no,yes,no,-1,none
16912,7634739394582285606,video,no,yes,no,-1,none
16913,7611482174021749413,video,no,yes,no,-1,none
16914,7612998512669756726,video,no,yes,no,-1,none
16915,7619848313714379994,video,no,yes,no,-1,none
16916,7617758846714979313,video,no,yes,no,-1,none
16917,7605219978816423266,video,no,yes,no,-1,none
16918,7617034953029243387,video,no,yes,no,-1,none
16919,7638195408816114996,video,no,yes,no,-1,none
16920,7626028282223302257,video,no,yes,no,-1,none
16921,7627134444499693170,video,no,yes,no,-1,none
16922,7628958323424906548,video,no,yes,no,-1,none
16923,7632240501072121122,video,no,yes,no,-1,none
16924,7605547023932067078,video,no,yes,no,-1,none
16925,7637072794982845731,video,no,yes,no,-1,none
16926,7622950938994691369,video,no,yes,no,-1,none
16927,7622378088457850122,video,no,yes,no,-1,none
16928,7623064580708699438,video,no,yes,no,-1,none
16929,7621987602405184625,video,no,yes,no,-1,none
16930,7625952549622910248,video,no,yes,no,-1,none
16931,7621144417918881030,video,no,yes,no,-1,none
16932,7627650405291363620,video,no,yes,no,-1,none
16933,7610748433019850010,video,no,yes,no,-1,none
16934,7635604165104066707,video,no,yes,no,-1,none
16935,7620658989932413925,video,no,yes,no,-1,none
16936,7615586133909401851,video,no,yes,no,-1,none
16937,7635170304516323711,video,no,yes,no,-1,none
16938,7632242038021645986,video,no,yes,no,-1,none
16939,7637098892923800859,video,no,yes,no,-1,none
16940,7605625498547762034,video,no,yes,no,-1,none
16941,7610619185407806755,video,no,yes,no,-1,none
16942,7638099245031116067,video,no,yes,no,-1,none
16943,7638229898502425908,video,no,yes,no,-1,none
16944,7621780310241398043,video,no,yes,no,-1,none
16945,7607352496968748334,video,no,yes,no,-1,none
16946,7610629609440300339,video,no,yes,no,-1,none
16947,7618482108831093163,video,no,yes,no,-1,none
16948,7608040126497840610,video,no,yes,no,-1,none
16949,7631543464764640575,video,no,yes,no,-1,none
16950,7611082213199322789,video,no,yes,no,-1,none
16951,7607647781545430265,video,no,yes,no,-1,none
16952,7606233518544360570,video,no,yes,no,-1,none
16953,7637893308798599075,video,no,yes,no,-1,none
16954,7630851170721959203,video,no,yes,no,-1,none
16955,7637939337283292442,video,no,yes,no,-1,none
16956,7617090729566883072,video,no,yes,no,-1,none
16957,7636994741623655743,video,no,yes,no,-1,none
16958,7607783545448948715,video,no,yes,no,-1,none
16959,7619196190038560054,video,no,yes,no,-1,none
16960,7620670914807549238,video,no,yes,no,-1,none
16961,7611847393667737209,video,no,yes,no,-1,none
16962,7617743189948042546,video,no,yes,no,-1,none
16963,7625229529150674886,video,no,yes,no,-1,none
16964,7629933028818603283,video,no,yes,no,-1,none
16965,7623372011574020586,video,no,yes,no,-1,none
16966,7618931301667687680,video,no,yes,no,-1,none
16967,7636323421252488457,video,no,yes,no,-1,none
16968,7631124422551912369,video,no,yes,no,-1,none
16969,7629329720140919497,video,no,yes,no,-1,none
16970,7632675353500077322,video,no,yes,no,-1,none
16971,7633760857901534514,video,no,yes,no,-1,none
16972,7617784438780333347,video,no,yes,no,-1,none
16973,7637120952924392730,video,no,yes,no,-1,none
16974,7633660684198366491,video,no,yes,no,-1,none
16975,7636651403109453403,video,no,yes,no,-1,none
16976,7625983856725740809,video,no,yes,no,-1,none
16977,7608886987214408966,video,no,yes,no,-1,none
16978,7607111285519453459,video,no,yes,no,-1,none
16979,7620755000179969326,video,no,yes,no,-1,none
16980,7621051783430868266,video,no,yes,no,-1,none
16981,7627903777424624950,video,no,yes,no,-1,none
16982,7629265223744032050,video,no,yes,no,-1,none
16983,7634531307258678543,video,no,yes,no,-1,none
16984,7618146571972054326,video,no,yes,no,-1,none
16985,7637455850449243446,video,no,yes,no,-1,none
16986,7611841026332841061,video,no,yes,no,-1,none
16987,7632608318611321713,video,no,yes,no,-1,none
16988,7632013563615745202,video,no,yes,no,-1,none
16989,7619281573620542969,video,no,yes,no,-1,none
16990,7607064537585605028,video,no,yes,no,-1,none
16991,7613616218804653348,video,no,yes,no,-1,none
16992,7605175910022548787,video,no,yes,no,-1,none
16993,7605529632842009907,video,no,yes,no,-1,none
16994,7624419852484152639,video,no,yes,no,-1,none
16995,7636089975716482340,video,no,yes,no,-1,none
16996,7611522766067469620,video,no,yes,no,-1,none
16997,7638275253008878890,video,no,yes,no,-1,none
16998,7625973256549453092,video,no,yes,no,-1,none
16999,7624009678469845843,video,no,yes,no,-1,none
17000,7625534653814434222,video,no,yes,no,-1,none
17001,7627833873334501753,video,no,yes,no,-1,none
17002,7614828696760041851,video,no,yes,no,-1,none
17003,7635984902878689466,video,no,yes,no,-1,none
17004,7605993773634093483,video,no,yes,no,-1,none
17005,7622293304399227898,video,no,yes,no,-1,none
17006,7610749147226124899,video,no,yes,no,-1,none
17007,7628455942526452453,video,no,yes,no,-1,none
17008,7632253868273876389,video,no,yes,no,-1,none
17009,7607645401776196891,video,no,yes,no,-1,none
17010,7634127992242867507,video,no,yes,no,-1,none
17011,7621428983918480241,video,no,yes,no,-1,none
17012,7636489416571129138,video,no,yes,no,-1,none
17013,7632555641345349866,video,no,yes,no,-1,none
17014,7632621880625375461,video,no,yes,no,-1,none
17015,7632571508879995313,video,no,yes,no,-1,none
17016,7619362722672561458,video,no,yes,no,-1,none
17017,7623783229984455089,video,no,yes,no,-1,none
17018,7636007701151480165,video,no,yes,no,-1,none
17019,7631151739740196337,video,no,yes,no,-1,none
17020,7607741550475660005,video,no,yes,no,-1,none
17021,7612639510070361019,video,no,yes,no,-1,none
17022,7607060309493600934,video,no,yes,no,-1,none
17023,7625586996051975161,video,no,yes,no,-1,none
17024,7614482015740026522,video,no,yes,no,-1,none
17025,7625296279468146866,video,no,yes,no,-1,none
17026,7635927657951137050,video,no,yes,no,-1,none
17027,7607293592290516977,video,no,yes,no,-1,none
17028,7629733989758127412,video,no,yes,no,-1,none
17029,7627485728418696474,video,no,yes,no,-1,none
17030,7624056574276947209,video,no,yes,no,-1,none
17031,7635944393149805290,video,no,yes,no,-1,none
17032,7621732223670095139,video,no,yes,no,-1,none
17033,7634790884298509574,video,no,yes,no,-1,none
17034,7634434621987392814,video,no,yes,no,-1,none
17035,7606337749243910769,video,no,yes,no,-1,none
17036,7622265700077325583,video,no,yes,no,-1,none
17037,7618484329806712106,video,no,yes,no,-1,none
17038,7636237583218937107,video,no,yes,no,-1,none
17039,7617900758407779953,video,no,yes,no,-1,none
17040,7633333601568309669,video,no,yes,no,-1,none
17041,7617484035578048969,video,no,yes,no,-1,none
17042,7616301834059858405,video,no,yes,no,-1,none
17043,7634505990823013814,video,no,yes,no,-1,none
17044,7607835822670422474,video,no,yes,no,-1,none
17045,7620054384635199333,video,no,yes,no,-1,none
17046,7631256899845524809,video,no,yes,no,-1,none
17047,7607340887383390629,video,no,yes,no,-1,none
17048,7633313371147951867,video,no,yes,no,-1,none
17049,7608878612128972901,video,no,yes,no,-1,none
17050,7621910618672718510,video,no,yes,no,-1,none
17051,7619651689578865829,video,no,yes,no,-1,none
17052,7627759845898784177,video,no,yes,no,-1,none
17053,7610273714588624869,video,no,yes,no,-1,none
17054,7628569399989758107,video,no,yes,no,-1,none
17055,7616681779672302950,video,no,yes,no,-1,none
17056,7615071295063151771,video,no,yes,no,-1,none
17057,7636756480183504170,video,no,yes,no,-1,none
17058,7606253907727679097,video,no,yes,no,-1,none
17059,7618220011877862696,video,no,yes,no,-1,none
17060,7634143905079971099,video,no,yes,no,-1,none
17061,7604919296703204614,video,no,yes,no,-1,none
17062,7634797562314100006,video,no,yes,no,-1,none
17063,7608034365801836361,video,no,yes,no,-1,none
17064,7637535602505829647,video,no,yes,no,-1,none
17065,7633803459883486491,video,no,yes,no,-1,none
17066,7638127120673230089,video,no,yes,no,-1,none
17067,7632710825790196992,video,no,yes,no,-1,none
17068,7638192566579509992,video,no,yes,no,-1,none
17069,7619316232912063689,video,no,yes,no,-1,none
17070,7634165048261136358,video,no,yes,no,-1,none
17071,7629665597256748326,video,no,yes,no,-1,none
17072,7628927732277087498,video,no,yes,no,-1,none
17073,7623276892728151296,video,no,yes,no,-1,none
17074,7607752226618616767,video,no,yes,no,-1,none
17075,7627529880213315071,video,no,yes,no,-1,none
17076,7624129587626151222,video,no,yes,no,-1,none
17077,7605509670752782065,video,no,yes,no,-1,none
17078,7622368915923404614,video,no,yes,no,-1,none
17079,7626336800415517992,video,no,yes,no,-1,none
17080,7627809463906779323,video,no,yes,no,-1,none
17081,7604919944756918705,video,no,yes,no,-1,none
17082,7621096338062724398,video,no,yes,no,-1,none
17083,7609281306752798330,video,no,yes,no,-1,none
17084,7611783625306715060,video,no,yes,no,-1,none
17085,7626003804384143012,video,no,yes,no,-1,none
17086,7629267112531495589,video,no,yes,no,-1,none
17087,7637069880918822184,video,no,yes,no,-1,none
17088,7632014174897343807,video,no,yes,no,-1,none
17089,7621064325784724133,video,no,yes,no,-1,none
17090,7615998469265689871,video,no,yes,no,-1,none
17091,7631591854055705865,video,no,yes,no,-1,none
17092,7606777788833720485,video,no,yes,no,-1,none
17093,7622355713653837097,video,no,yes,no,-1,none
17094,7634462219364269705,video,no,yes,no,-1,none
17095,7637092996835593478,video,no,yes,no,-1,none
17096,7623409068204560750,video,no,yes,no,-1,none
17097,7629287268221586698,video,no,yes,no,-1,none
17098,7620817356865023409,video,no,yes,no,-1,none
17099,7618914903255977235,video,no,yes,no,-1,none
17100,7622542888097893658,video,no,yes,no,-1,none
17101,7630168113819995398,video,no,yes,no,-1,none
17102,7606269413691591990,video,no,yes,no,-1,none
17103,7619264466735189283,video,no,yes,no,-1,none
17104,7622173892437757297,video,no,yes,no,-1,none
17105,7633277495801826611,video,no,yes,no,-1,none
17106,7605904305863262065,video,no,yes,no,-1,none
17107,7623362867950587163,video,no,yes,no,-1,none
17108,7613764849935837814,video,no,yes,no,-1,none
17109,7609604413212134671,video,no,yes,no,-1,none
17110,7625610135248295778,video,no,yes,no,-1,none
17111,7611908805085835944,video,no,yes,no,-1,none
17112,7635982335054138203,video,no,yes,no,-1,none
17113,7631605042769072825,video,no,yes,no,-1,none
17114,7637191540004102345,video,no,yes,no,-1,none
17115,7635168394748153114,video,no,yes,no,-1,none
17116,7627507058929656825,video,no,yes,no,-1,none
17117,7627734520825294705,video,no,yes,no,-1,none
17118,7628551246722923718,video,no,yes,no,-1,none
17119,7638369501603466542,video,no,yes,no,-1,none
17120,7605744545183448703,video,no,yes,no,-1,none
17121,7620780773259398435,video,no,yes,no,-1,none
17122,7626730047205920009,video,no,yes,no,-1,none
17123,7625658886444406009,video,no,yes,no,-1,none
17124,7625497648666399178,video,no,yes,no,-1,none
17125,7627171262800865785,video,no,yes,no,-1,none
17126,7638377110985264403,video,no,yes,no,-1,none
17127,7619251475130343046,video,no,yes,no,-1,none
17128,7630951293137516723,video,no,yes,no,-1,none
17129,7609148361492849254,video,no,yes,no,-1,none
17130,7621510937145989546,video,no,yes,no,-1,none
17131,7624823376171433638,video,no,yes,no,-1,none
17132,7610748660398298875,video,no,yes,no,-1,none
17133,7630394360370566777,video,no,yes,no,-1,none
17134,7629741601350943665,video,no,yes,no,-1,none
17135,7615102211374933410,video,no,yes,no,-1,none
17136,7634578027950705935,video,no,yes,no,-1,none
17137,7625104845380652901,video,no,yes,no,-1,none
17138,7615938443847273738,video,no,yes,no,-1,none
17139,7628645838520739438,video,no,yes,no,-1,none
17140,7618353754416695461,video,no,yes,no,-1,none
17141,7626357740537446312,video,no,yes,no,-1,none
17142,7612521641955921215,video,no,yes,no,-1,none
17143,7618171534159857893,video,no,yes,no,-1,none
17144,7609266647179088073,video,no,yes,no,-1,none
17145,7615254406338006307,video,no,yes,no,-1,none
17146,7627006018005912873,video,no,yes,no,-1,none
17147,7615310838383054115,video,no,yes,no,-1,none
17148,7609627572778831167,video,no,yes,no,-1,none
17149,7630413746590010674,video,no,yes,no,-1,none
17150,7624456357512514867,video,no,yes,no,-1,none
17151,7605162649386601791,video,no,yes,no,-1,none
17152,7616927838393945395,video,no,yes,no,-1,none
17153,7621111354094636303,video,no,yes,no,-1,none
17154,7609948960614026496,video,no,yes,no,-1,none
17155,7632942985969208627,video,no,yes,no,-1,none
17156,7615541199973240091,video,no,yes,no,-1,none
17157,7622975205584932136,video,no,yes,no,-1,none
17158,7632905127015271720,video,no,yes,no,-1,none
17159,7637448655162674484,video,no,yes,no,-1,none
17160,7607087038042541339,video,no,yes,no,-1,none
17161,7637391523373419776,video,no,yes,no,-1,none
17162,7631938650892160294,video,no,yes,no,-1,none
17163,7629540178025139494,video,no,yes,no,-1,none
17164,7616341264060910900,video,no,yes,no,-1,none
17165,7623372362901130534,video,no,yes,no,-1,none
17166,7620474173752018868,video,no,yes,no,-1,none
17167,7612903737371266313,video,no,yes,no,-1,none
17168,7607947076030319913,video,no,yes,no,-1,none
17169,7606334842967526656,video,no,yes,no,-1,none
17170,7607064769811582234,video,no,yes,no,-1,none
17171,7628213196289084722,video,no,yes,no,-1,none
17172,7620008660315524403,video,no,yes,no,-1,none
17173,7619321201520889128,video,no,yes,no,-1,none
17174,7620312375215852826,video,no,yes,no,-1,none
17175,7635608376184933638,video,no,yes,no,-1,none
17176,7610829890346077492,video,no,yes,no,-1,none
17177,7632306724321365288,video,no,yes,no,-1,none
17178,7635238873996378018,video,no,yes,no,-1,none
17179,7606330896811183396,video,no,yes,no,-1,none
17180,7630021502636739874,video,no,yes,no,-1,none
17181,7634470844558806308,video,no,yes,no,-1,none
17182,7630413919198268678,video,no,yes,no,-1,none
17183,7633858021977754934,video,no,yes,no,-1,none
17184,7635286741343079291,video,no,yes,no,-1,none
17185,7631608766526387194,video,no,yes,no,-1,none
17186,7617066531407147257,video,no,yes,no,-1,none
17187,7625591767882516657,video,no,yes,no,-1,none
17188,7636252079912680042,video,no,yes,no,-1,none
17189,7609289275503191174,video,no,yes,no,-1,none
17190,7605836960490671985,video,no,yes,no,-1,none
17191,7622362363253914234,video,no,yes,no,-1,none
17192,7612266814621483328,video,no,yes,no,-1,none
17193,7633791418569444659,video,no,yes,no,-1,none
17194,7627675721267853914,video,no,yes,no,-1,none
17195,7606365302317681930,video,no,yes,no,-1,none
17196,7622281303253110026,video,no,yes,no,-1,none
17197,7616639983662763279,video,no,yes,no,-1,none
17198,7617043464375473521,video,no,yes,no,-1,none
17199,7637289938999840042,video,no,yes,no,-1,none
17200,7605916102064885055,video,no,yes,no,-1,none
17201,7636361104876211475,video,no,yes,no,-1,none
17202,7634882292900465930,video,no,yes,no,-1,none
17203,7626395036967537956,video,no,yes,no,-1,none
