node_id,raw_id,node_type,is_main_video,is_related_only_video,has_label,label,split
3431,7612107611256704283,video,no,yes,no,-1,none
3432,7619302590459740273,video,no,yes,no,-1,none
3433,7632682669087771919,video,no,yes,no,-1,none
3434,7613225214012362030,video,no,yes,no,-1,none
3435,7636971990120713491,video,no,yes,no,-1,none
3436,7626036832848991345,video,no,yes,no,-1,none
3437,7606289522289292005,video,no,yes,no,-1,none
3438,7620311710167556329,video,no,yes,no,-1,none
3439,7612276751632431219,video,no,yes,no,-1,none
3440,7612627219890166245,video,no,yes,no,-1,none
3441,7632665615127301427,video,no,yes,no,-1,none
3442,7617808127622188298,video,no,yes,no,-1,none
3443,7613740753449159972,video,no,yes,no,-1,none
3444,7619917398434385167,video,no,yes,no,-1,none
3445,7624358196941098267,video,no,yes,no,-1,none
3446,7620016988689009972,video,no,yes,no,-1,none
3447,7630013585346891014,video,no,yes,no,-1,none
3448,7615990066342546714,video,no,yes,no,-1,none
3449,7606302066796956980,video,no,yes,no,-1,none
3450,7620394914832059648,video,no,yes,no,-1,none
3451,7620020938448407862,video,no,yes,no,-1,none
3452,7606245512638991659,video,no,yes,no,-1,none
3453,7617448913792632037,video,no,yes,no,-1,none
3454,7630708319174364462,video,no,yes,no,-1,none
3455,7608436855016574260,video,no,yes,no,-1,none
3456,7608978915763162394,video,no,yes,no,-1,none
3457,7632635935683741669,video,no,yes,no,-1,none
3458,7617856837836180772,video,no,yes,no,-1,none
3459,7628937324558093568,video,no,yes,no,-1,none
3460,7628848161309691188,video,no,yes,no,-1,none
3461,7631110866544430376,video,no,yes,no,-1,none
3462,7629290267174014250,video,no,yes,no,-1,none
3463,7636957507940836837,video,no,yes,no,-1,none
3464,7630011131981008154,video,no,yes,no,-1,none
3465,7628156417312050484,video,no,yes,no,-1,none
3466,7629308315826179379,video,no,yes,no,-1,none
3467,7628201072133229876,video,no,yes,no,-1,none
3468,7621862152688684307,video,no,yes,no,-1,none
3469,7608420622221782129,video,no,yes,no,-1,none
3470,7628175675219823907,video,no,yes,no,-1,none
3471,7630070422612102400,video,no,yes,no,-1,none
3472,7632267980990172470,video,no,yes,no,-1,none
3473,7613326499315338511,video,no,yes,no,-1,none
3474,7622959824136916234,video,no,yes,no,-1,none
3475,7618528638870260992,video,no,yes,no,-1,none
3476,7614404499200920883,video,no,yes,no,-1,none
3477,7630418067901795590,video,no,yes,no,-1,none
3478,7609941028577053979,video,no,yes,no,-1,none
3479,7613385002558016820,video,no,yes,no,-1,none
3480,7634527196077378857,video,no,yes,no,-1,none
3481,7627482943329553718,video,no,yes,no,-1,none
3482,7616699196581760307,video,no,yes,no,-1,none
3483,7636004197757963529,video,no,yes,no,-1,none
3484,7606276449649118464,video,no,yes,no,-1,none
3485,7615978659018476819,video,no,yes,no,-1,none
3486,7629710513185869107,video,no,yes,no,-1,none
3487,7633839074662436131,video,no,yes,no,-1,none
3488,7624488840543625065,video,no,yes,no,-1,none
3489,7631940188989607206,video,no,yes,no,-1,none
3490,7632651294326459702,video,no,yes,no,-1,none
3491,7625646706277826041,video,no,yes,no,-1,none
3492,7615287984712199353,video,no,yes,no,-1,none
3493,7605268571102721275,video,no,yes,no,-1,none
3494,7614921230051696827,video,no,yes,no,-1,none
3495,7622523573810351401,video,no,yes,no,-1,none
3496,7611504602529402152,video,no,yes,no,-1,none
3497,7613366073361960233,video,no,yes,no,-1,none
3498,7608216289194616817,video,no,yes,no,-1,none
3499,7611487269387603252,video,no,yes,no,-1,none
3500,7614103709500345634,video,no,yes,no,-1,none
3501,7614102850578255110,video,no,yes,no,-1,none
3502,7611577920171117833,video,no,yes,no,-1,none
3503,7611160582393187594,video,no,yes,no,-1,none
3504,7608416022781005107,video,no,yes,no,-1,none
3505,7627068445687404123,video,no,yes,no,-1,none
3506,7619248604930567281,video,no,yes,no,-1,none
3507,7611441307865447153,video,no,yes,no,-1,none
3508,7617382456219520283,video,no,yes,no,-1,none
3509,7606674063105667178,video,no,yes,no,-1,none
3510,7606650530508590387,video,no,yes,no,-1,none
3511,7615182503275498761,video,no,yes,no,-1,none
3512,7622228434962641902,video,no,yes,no,-1,none
3513,7603957216462310691,video,no,yes,no,-1,none
3514,7618231376698201765,video,no,yes,no,-1,none
3515,7605481837024054566,video,no,yes,no,-1,none
3516,7605916080782970139,video,no,yes,no,-1,none
3517,7624469783047687474,video,no,yes,no,-1,none
3518,7609947132375731507,video,no,yes,no,-1,none
3519,7632548629395693305,video,no,yes,no,-1,none
3520,7616289971109384611,video,no,yes,no,-1,none
3521,7614471156633153723,video,no,yes,no,-1,none
3522,7619260860845903144,video,no,yes,no,-1,none
3523,7608606336431579889,video,no,yes,no,-1,none
3524,7613295014583488869,video,no,yes,no,-1,none
3525,7605910396138927089,video,no,yes,no,-1,none
3526,7631366004970616497,video,no,yes,no,-1,none
3527,7633238162143284520,video,no,yes,no,-1,none
3528,7617843589925702948,video,no,yes,no,-1,none
3529,7617792586577526001,video,no,yes,no,-1,none
3530,7605629147838953128,video,no,yes,no,-1,none
3531,7627282438192702883,video,no,yes,no,-1,none
3532,7621225306586652338,video,no,yes,no,-1,none
3533,7627348618081165673,video,no,yes,no,-1,none
3534,7619307000190651099,video,no,yes,no,-1,none
3535,7615160621604927433,video,no,yes,no,-1,none
3536,7603951550888972907,video,no,yes,no,-1,none
3537,7625939741950741247,video,no,yes,no,-1,none
3538,7611835650450459945,video,no,yes,no,-1,none
3539,7627442942387276666,video,no,yes,no,-1,none
3540,7604714453602422022,video,no,yes,no,-1,none
3541,7626722155414460005,video,no,yes,no,-1,none
3542,7634110087992282419,video,no,yes,no,-1,none
3543,7619525005348457738,video,no,yes,no,-1,none
3544,7612236949407839487,video,no,yes,no,-1,none
3545,7626127496848739625,video,no,yes,no,-1,none
3546,7611733217149799720,video,no,yes,no,-1,none
3547,7616161608330902522,video,no,yes,no,-1,none
3548,7633004171188665329,video,no,yes,no,-1,none
3549,7632619928595615017,video,no,yes,no,-1,none
3550,7616272606450240768,video,no,yes,no,-1,none
3551,7628558560288647013,video,no,yes,no,-1,none
3552,7630019833614260146,video,no,yes,no,-1,none
3553,7618897616314967921,video,no,yes,no,-1,none
3554,7614061559601523369,video,no,yes,no,-1,none
3555,7606791079057693818,video,no,yes,no,-1,none
3556,7609153202914676020,video,no,yes,no,-1,none
3557,7607004690408099126,video,no,yes,no,-1,none
3558,7621866514341268776,video,no,yes,no,-1,none
3559,7636344046402719026,video,no,yes,no,-1,none
3560,7617690328027401507,video,no,yes,no,-1,none
3561,7616310297799789874,video,no,yes,no,-1,none
3562,7610626699532848447,video,no,yes,no,-1,none
3563,7614811107781397802,video,no,yes,no,-1,none
3564,7619214405401693486,video,no,yes,no,-1,none
3565,7619260133029317923,video,no,yes,no,-1,none
3566,7632312504818863410,video,no,yes,no,-1,none
3567,7629203137928371577,video,no,yes,no,-1,none
3568,7610016358876712228,video,no,yes,no,-1,none
3569,7625617396107103528,video,no,yes,no,-1,none
3570,7614486694281024499,video,no,yes,no,-1,none
3571,7627441310144585595,video,no,yes,no,-1,none
3572,7633777211383876874,video,no,yes,no,-1,none
3573,7634922947014085894,video,no,yes,no,-1,none
3574,7627819328179604776,video,no,yes,no,-1,none
3575,7632973768029146419,video,no,yes,no,-1,none
3576,7619609687901687066,video,no,yes,no,-1,none
3577,7616951080794246907,video,no,yes,no,-1,none
3578,7625563423787124371,video,no,yes,no,-1,none
3579,7633938955255270665,video,no,yes,no,-1,none
3580,7620731178466774298,video,no,yes,no,-1,none
3581,7622104948423619828,video,no,yes,no,-1,none
3582,7608158902592899914,video,no,yes,no,-1,none
3583,7623022840803101995,video,no,yes,no,-1,none
3584,7632930618498678947,video,no,yes,no,-1,none
3585,7621905346176827641,video,no,yes,no,-1,none
3586,7622236187164888703,video,no,yes,no,-1,none
3587,7619646335294515313,video,no,yes,no,-1,none
3588,7626295225988317691,video,no,yes,no,-1,none
3589,7616588196897508648,video,no,yes,no,-1,none
3590,7618948192344184054,video,no,yes,no,-1,none
3591,7612965897393430395,video,no,yes,no,-1,none
3592,7628928849535925939,video,no,yes,no,-1,none
3593,7634770728390424946,video,no,yes,no,-1,none
3594,7631909405755198756,video,no,yes,no,-1,none
3595,7612214380813771109,video,no,yes,no,-1,none
3596,7605208165118568037,video,no,yes,no,-1,none
3597,7612930524365049134,video,no,yes,no,-1,none
3598,7625304702036831227,video,no,yes,no,-1,none
3599,7614907079090572031,video,no,yes,no,-1,none
3600,7628959504528379171,video,no,yes,no,-1,none
3601,7632662824375913770,video,no,yes,no,-1,none
3602,7617757754534968010,video,no,yes,no,-1,none
3603,7607050425765760297,video,no,yes,no,-1,none
3604,7631061583245888804,video,no,yes,no,-1,none
3605,7631923356522040585,video,no,yes,no,-1,none
3606,7630732054237302068,video,no,yes,no,-1,none
3607,7626616282837781794,video,no,yes,no,-1,none
3608,7611526108927823138,video,no,yes,no,-1,none
3609,7621331838426008838,video,no,yes,no,-1,none
3610,7606284369635839258,video,no,yes,no,-1,none
3611,7589984240465382706,video,no,yes,no,-1,none
3612,7610765578827025702,video,no,yes,no,-1,none
3613,7627550865737534762,video,no,yes,no,-1,none
3614,7608597516090740009,video,no,yes,no,-1,none
3615,7604238732819991835,video,no,yes,no,-1,none
3616,7629328071782436122,video,no,yes,no,-1,none
3617,7606985473008979254,video,no,yes,no,-1,none
3618,7605941529463655278,video,no,yes,no,-1,none
3619,7630711394513603880,video,no,yes,no,-1,none
3620,7604245798041177354,video,no,yes,no,-1,none
3621,7607034991523941666,video,no,yes,no,-1,none
3622,7629358208817106227,video,no,yes,no,-1,none
3623,7619275699026660658,video,no,yes,no,-1,none
3624,7617896952591551790,video,no,yes,no,-1,none
3625,7614135061222280457,video,no,yes,no,-1,none
3626,7619961981230943514,video,no,yes,no,-1,none
3627,7605789748233309467,video,no,yes,no,-1,none
3628,7626180667251952931,video,no,yes,no,-1,none
3629,7606984755569118505,video,no,yes,no,-1,none
3630,7633377204851739931,video,no,yes,no,-1,none
3631,7616256646565596456,video,no,yes,no,-1,none
3632,7624197916424457481,video,no,yes,no,-1,none
3633,7608026438750489892,video,no,yes,no,-1,none
3634,7608782137458223985,video,no,yes,no,-1,none
3635,7621828211181243684,video,no,yes,no,-1,none
3636,7607376335287209262,video,no,yes,no,-1,none
3637,7625574960194522403,video,no,yes,no,-1,none
3638,7613323668768279842,video,no,yes,no,-1,none
3639,7632683473823681843,video,no,yes,no,-1,none
3640,7605922254366477602,video,no,yes,no,-1,none
3641,7627822706527898914,video,no,yes,no,-1,none
3642,7615883503938309395,video,no,yes,no,-1,none
3643,7604342167151238106,video,no,yes,no,-1,none
3644,7614386233308934890,video,no,yes,no,-1,none
3645,7612603669309290067,video,no,yes,no,-1,none
3646,7629322700645952326,video,no,yes,no,-1,none
3647,7605903511544674139,video,no,yes,no,-1,none
3648,7629669103603598690,video,no,yes,no,-1,none
3649,7613717618029343210,video,no,yes,no,-1,none
3650,7627655513488397553,video,no,yes,no,-1,none
3651,7621760275826371682,video,no,yes,no,-1,none
3652,7628899504523476042,video,no,yes,no,-1,none
3653,7624635952018754879,video,no,yes,no,-1,none
3654,7635596643199195634,video,no,yes,no,-1,none
3655,7618075541056326952,video,no,yes,no,-1,none
3656,7628987263447239988,video,no,yes,no,-1,none
3657,7635544681018953010,video,no,yes,no,-1,none
3658,7617705426154573066,video,no,yes,no,-1,none
3659,7631166735344848174,video,no,yes,no,-1,none
3660,7621769547099442483,video,no,yes,no,-1,none
3661,7628316217324948736,video,no,yes,no,-1,none
3662,7636782194194713908,video,no,yes,no,-1,none
3663,7620638195538048942,video,no,yes,no,-1,none
3664,7609491802986384678,video,no,yes,no,-1,none
3665,7625566351733640490,video,no,yes,no,-1,none
3666,7630059941717347638,video,no,yes,no,-1,none
3667,7625860019593940233,video,no,yes,no,-1,none
3668,7622990011264175394,video,no,yes,no,-1,none
3669,7624162688171591674,video,no,yes,no,-1,none
3670,7627446266695290147,video,no,yes,no,-1,none
3671,7627739435852959012,video,no,yes,no,-1,none
3672,7627738150206557503,video,no,yes,no,-1,none
3673,7628562006836137251,video,no,yes,no,-1,none
3674,7605565522310171956,video,no,yes,no,-1,none
3675,7627828868665134370,video,no,yes,no,-1,none
3676,7621924544332172579,video,no,yes,no,-1,none
3677,7631483389408824610,video,no,yes,no,-1,none
3678,7606305760600159898,video,no,yes,no,-1,none
3679,7616742993055337768,video,no,yes,no,-1,none
3680,7624021399748791588,video,no,yes,no,-1,none
3681,7626022842097798406,video,no,yes,no,-1,none
3682,7633393742040337716,video,no,yes,no,-1,none
3683,7620112430491880714,video,no,yes,no,-1,none
3684,7617442643189959974,video,no,yes,no,-1,none
3685,7631539251921865994,video,no,yes,no,-1,none
3686,7635393591052946740,video,no,yes,no,-1,none
3687,7635340181826063668,video,no,yes,no,-1,none
3688,7615948483731705114,video,no,yes,no,-1,none
3689,7606796070017846543,video,no,yes,no,-1,none
3690,7622674612937356763,video,no,yes,no,-1,none
3691,7619525982219636910,video,no,yes,no,-1,none
3692,7625776078091465307,video,no,yes,no,-1,none
3693,7623384427070098688,video,no,yes,no,-1,none
3694,7619918157150967534,video,no,yes,no,-1,none
3695,7607360540528874481,video,no,yes,no,-1,none
3696,7617362455605316914,video,no,yes,no,-1,none
3697,7625186941521558390,video,no,yes,no,-1,none
3698,7628563304751416730,video,no,yes,no,-1,none
3699,7633334823378321130,video,no,yes,no,-1,none
3700,7608888915899173531,video,no,yes,no,-1,none
3701,7616340508165043850,video,no,yes,no,-1,none
3702,7615599744190018742,video,no,yes,no,-1,none
3703,7611902523816955199,video,no,yes,no,-1,none
3704,7617807567204519220,video,no,yes,no,-1,none
3705,7633817428740330737,video,no,yes,no,-1,none
3706,7611125935995326363,video,no,yes,no,-1,none
3707,7627127058539318569,video,no,yes,no,-1,none
3708,7631109843814433713,video,no,yes,no,-1,none
3709,7615834376986713338,video,no,yes,no,-1,none
3710,7619622114655857890,video,no,yes,no,-1,none
3711,7611857388489443237,video,no,yes,no,-1,none
3712,7619632618283207988,video,no,yes,no,-1,none
3713,7622618307623461297,video,no,yes,no,-1,none
3714,7617398659244270707,video,no,yes,no,-1,none
3715,7624194863323548962,video,no,yes,no,-1,none
3716,7631170487746253695,video,no,yes,no,-1,none
3717,7615851617383976219,video,no,yes,no,-1,none
3718,7619179227652786917,video,no,yes,no,-1,none
3719,7616585892878159142,video,no,yes,no,-1,none
3720,7612911429380836654,video,no,yes,no,-1,none
3721,7606542755296185651,video,no,yes,no,-1,none
3722,7614356506611305755,video,no,yes,no,-1,none
3723,7626967695291845934,video,no,yes,no,-1,none
3724,7625103698292676479,video,no,yes,no,-1,none
3725,7623080248011197737,video,no,yes,no,-1,none
3726,7631531262133472550,video,no,yes,no,-1,none
3727,7614037888816270626,video,no,yes,no,-1,none
3728,7629747822769753386,video,no,yes,no,-1,none
3729,7614934588082736430,video,no,yes,no,-1,none
3730,7623125626584648996,video,no,yes,no,-1,none
3731,7619718776518348038,video,no,yes,no,-1,none
3732,7608500912520236307,video,no,yes,no,-1,none
3733,7624467252527598854,video,no,yes,no,-1,none
3734,7625983379455872283,video,no,yes,no,-1,none
3735,7627508129575570739,video,no,yes,no,-1,none
3736,7630956968391249193,video,no,yes,no,-1,none
3737,7621221825694960950,video,no,yes,no,-1,none
3738,7629990503278333219,video,no,yes,no,-1,none
3739,7618724387387006321,video,no,yes,no,-1,none
3740,7610358803929812233,video,no,yes,no,-1,none
3741,7619317802259795226,video,no,yes,no,-1,none
3742,7614099569151937792,video,no,yes,no,-1,none
3743,7612921426656058353,video,no,yes,no,-1,none
3744,7606646012479819042,video,no,yes,no,-1,none
3745,7605078447808285041,video,no,yes,no,-1,none
3746,7626725769075102137,video,no,yes,no,-1,none
3747,7619741734691507508,video,no,yes,no,-1,none
3748,7615902920638221604,video,no,yes,no,-1,none
3749,7603320749184617762,video,no,yes,no,-1,none
3750,7630014884222350513,video,no,yes,no,-1,none
3751,7612318688595152870,video,no,yes,no,-1,none
3752,7624868147074905466,video,no,yes,no,-1,none
3753,7622476360077839679,video,no,yes,no,-1,none
3754,7620867819533881718,video,no,yes,no,-1,none
3755,7624459788869092826,video,no,yes,no,-1,none
3756,7633371917424028517,video,no,yes,no,-1,none
3757,7630512385945680232,video,no,yes,no,-1,none
3758,7618453674418883855,video,no,yes,no,-1,none
3759,7627757213381506484,video,no,yes,no,-1,none
3760,7617436714164876011,video,no,yes,no,-1,none
3761,7607059382672690467,video,no,yes,no,-1,none
3762,7624815147646805480,video,no,yes,no,-1,none
3763,7607775313866673460,video,no,yes,no,-1,none
3764,7628623019606396206,video,no,yes,no,-1,none
3765,7606649370737466441,video,no,yes,no,-1,none
3766,7614442264005214185,video,no,yes,no,-1,none
3767,7625544326218885105,video,no,yes,no,-1,none
3768,7604080211956681990,video,no,yes,no,-1,none
3769,7619536302832340593,video,no,yes,no,-1,none
3770,7625857056318197034,video,no,yes,no,-1,none
3771,7628158414891306286,video,no,yes,no,-1,none
3772,7633402483205142986,video,no,yes,no,-1,none
3773,7632592727452044544,video,no,yes,no,-1,none
3774,7632882085623074083,video,no,yes,no,-1,none
3775,7634883825135149755,video,no,yes,no,-1,none
3776,7628269874644569395,video,no,yes,no,-1,none
3777,7610680161973182626,video,no,yes,no,-1,none
3778,7625950469180951817,video,no,yes,no,-1,none
3779,7617695302783280105,video,no,yes,no,-1,none
3780,7620380902866193664,video,no,yes,no,-1,none
3781,7629732848899231721,video,no,yes,no,-1,none
3782,7631497225466212261,video,no,yes,no,-1,none
3783,7609941798038834447,video,no,yes,no,-1,none
3784,7636715503834389873,video,no,yes,no,-1,none
3785,7605992063615683886,video,no,yes,no,-1,none
3786,7611355686668078336,video,no,yes,no,-1,none
3787,7637112909918752026,video,no,yes,no,-1,none
3788,7621522484596067635,video,no,yes,no,-1,none
3789,7631737435566689562,video,no,yes,no,-1,none
3790,7627454678133862843,video,no,yes,no,-1,none
3791,7628574395027557686,video,no,yes,no,-1,none
3792,7618180146142448923,video,no,yes,no,-1,none
3793,7622878145699450164,video,no,yes,no,-1,none
3794,7629371623325355298,video,no,yes,no,-1,none
3795,7624756960725863720,video,no,yes,no,-1,none
3796,7605909486405979398,video,no,yes,no,-1,none
3797,7636605384564981166,video,no,yes,no,-1,none
3798,7613775151640972578,video,no,yes,no,-1,none
3799,7620390976061852938,video,no,yes,no,-1,none
3800,7618590321810754842,video,no,yes,no,-1,none
3801,7619648299401825578,video,no,yes,no,-1,none
3802,7615983563552682169,video,no,yes,no,-1,none
3803,7628870353300884799,video,no,yes,no,-1,none
3804,7618902331278544164,video,no,yes,no,-1,none
3805,7616019767895670186,video,no,yes,no,-1,none
3806,7624933790091817642,video,no,yes,no,-1,none
3807,7619256838593762481,video,no,yes,no,-1,none
3808,7612311632727749094,video,no,yes,no,-1,none
3809,7606151692518267307,video,no,yes,no,-1,none
3810,7619643397713002161,video,no,yes,no,-1,none
3811,7617066833728125029,video,no,yes,no,-1,none
3812,7634270031550942510,video,no,yes,no,-1,none
3813,7609148983239697337,video,no,yes,no,-1,none
3814,7616653241060707593,video,no,yes,no,-1,none
3815,7631878827569532170,video,no,yes,no,-1,none
3816,7628180869450281131,video,no,yes,no,-1,none
3817,7613983582281640639,video,no,yes,no,-1,none
3818,7604046089524924913,video,no,yes,no,-1,none
3819,7618945362620011386,video,no,yes,no,-1,none
3820,7623714219921378596,video,no,yes,no,-1,none
3821,7626670297114755441,video,no,yes,no,-1,none
3822,7605772426667953435,video,no,yes,no,-1,none
3823,7622211050187836710,video,no,yes,no,-1,none
3824,7619666659426553142,video,no,yes,no,-1,none
3825,7615866299914177819,video,no,yes,no,-1,none
3826,7613369190716287924,video,no,yes,no,-1,none
3827,7615085505151077672,video,no,yes,no,-1,none
3828,7622233387364928806,video,no,yes,no,-1,none
3829,7619255309214731539,video,no,yes,no,-1,none
3830,7604174298995035433,video,no,yes,no,-1,none
3831,7603737330705256569,video,no,yes,no,-1,none
3832,7631885331737939242,video,no,yes,no,-1,none
3833,7610758765083659562,video,no,yes,no,-1,none
3834,7619602170045296489,video,no,yes,no,-1,none
3835,7623022954917481738,video,no,yes,no,-1,none
3836,7621502165278478666,video,no,yes,no,-1,none
3837,7611428236974755118,video,no,yes,no,-1,none
3838,7635610391816490280,video,no,yes,no,-1,none
3839,7619270000923621504,video,no,yes,no,-1,none
3840,7603769059172393062,video,no,yes,no,-1,none
3841,7619617870620701617,video,no,yes,no,-1,none
3842,7613732640450116017,video,no,yes,no,-1,none
3843,7617445926630164985,video,no,yes,no,-1,none
3844,7621216610095985585,video,no,yes,no,-1,none
3845,7630101617774145275,video,no,yes,no,-1,none
3846,7618182580001779954,video,no,yes,no,-1,none
3847,7636384169900360042,video,no,yes,no,-1,none
3848,7629285588273944933,video,no,yes,no,-1,none
3849,7635857483856247802,video,no,yes,no,-1,none
3850,7628416550713806090,video,no,yes,no,-1,none
3851,7631916408468819242,video,no,yes,no,-1,none
3852,7630643565885984038,video,no,yes,no,-1,none
3853,7633627138905656591,video,no,yes,no,-1,none
3854,7624471025249570100,video,no,yes,no,-1,none
3855,7631517502282960164,video,no,yes,no,-1,none
3856,7611478274371308840,video,no,yes,no,-1,none
3857,7633724385903332618,video,no,yes,no,-1,none
3858,7623329427439413691,video,no,yes,no,-1,none
3859,7603699399272730533,video,no,yes,no,-1,none
3860,7635335909906369835,video,no,yes,no,-1,none
3861,7608975361203850515,video,no,yes,no,-1,none
3862,7629502667521396009,video,no,yes,no,-1,none
3863,7630832650231598345,video,no,yes,no,-1,none
3864,7616076057787608694,video,no,yes,no,-1,none
3865,7631582815582211337,video,no,yes,no,-1,none
3866,7636761548601494836,video,no,yes,no,-1,none
3867,7606320237662735667,video,no,yes,no,-1,none
3868,7610091916838882602,video,no,yes,no,-1,none
3869,7622290681704555946,video,no,yes,no,-1,none
3870,7629332820577488168,video,no,yes,no,-1,none
3871,7628967646020586795,video,no,yes,no,-1,none
3872,7612567989518437682,video,no,yes,no,-1,none
3873,7618982628934372623,video,no,yes,no,-1,none
3874,7610797436382104884,video,no,yes,no,-1,none
3875,7635917799331826986,video,no,yes,no,-1,none
3876,7616369992761675048,video,no,yes,no,-1,none
3877,7634425920631131446,video,no,yes,no,-1,none
3878,7618981565544058122,video,no,yes,no,-1,none
3879,7623743107795897635,video,no,yes,no,-1,none
3880,7627063560250414009,video,no,yes,no,-1,none
3881,7606545403823066411,video,no,yes,no,-1,none
3882,7625612475249734130,video,no,yes,no,-1,none
3883,7616673470612762102,video,no,yes,no,-1,none
3884,7607076417293028649,video,no,yes,no,-1,none
3885,7608767886521388288,video,no,yes,no,-1,none
3886,7619914698263137571,video,no,yes,no,-1,none
3887,7608387207289127099,video,no,yes,no,-1,none
3888,7623673322462612799,video,no,yes,no,-1,none
3889,7620323056329805075,video,no,yes,no,-1,none
3890,7615934748313062696,video,no,yes,no,-1,none
3891,7622900400275236250,video,no,yes,no,-1,none
3892,7612919983034600746,video,no,yes,no,-1,none
3893,7614877393095271013,video,no,yes,no,-1,none
3894,7620809384084713137,video,no,yes,no,-1,none
3895,7631903166825286504,video,no,yes,no,-1,none
3896,7611226389173341466,video,no,yes,no,-1,none
3897,7636656210134306475,video,no,yes,no,-1,none
3898,7635521505682779279,video,no,yes,no,-1,none
3899,7635124589270774123,video,no,yes,no,-1,none
3900,7620243683350356465,video,no,yes,no,-1,none
3901,7621881920351259931,video,no,yes,no,-1,none
3902,7607039390603574117,video,no,yes,no,-1,none
3903,7628252522766994742,video,no,yes,no,-1,none
3904,7617439906226343183,video,no,yes,no,-1,none
3905,7619168665321098511,video,no,yes,no,-1,none
3906,7623600301638978826,video,no,yes,no,-1,none
3907,7619776257202441472,video,no,yes,no,-1,none
3908,7624481846914452771,video,no,yes,no,-1,none
3909,7625848809276345636,video,no,yes,no,-1,none
3910,7614065600922389786,video,no,yes,no,-1,none
3911,7613970360794700203,video,no,yes,no,-1,none
3912,7604835214270958875,video,no,yes,no,-1,none
3913,7622844321984744731,video,no,yes,no,-1,none
3914,7627496312996400420,video,no,yes,no,-1,none
3915,7618049585446311803,video,no,yes,no,-1,none
3916,7619245621605926329,video,no,yes,no,-1,none
3917,7615058656707469951,video,no,yes,no,-1,none
3918,7614799413689645288,video,no,yes,no,-1,none
3919,7617355879423184128,video,no,yes,no,-1,none
3920,7616266999425010979,video,no,yes,no,-1,none
3921,7616632637231243697,video,no,yes,no,-1,none
3922,7612556107408846714,video,no,yes,no,-1,none
3923,7624340938341117435,video,no,yes,no,-1,none
3924,7611114974517185819,video,no,yes,no,-1,none
3925,7627315188374441226,video,no,yes,no,-1,none
3926,7618583858002407912,video,no,yes,no,-1,none
3927,7633672588719476442,video,no,yes,no,-1,none
3928,7630250481083924910,video,no,yes,no,-1,none
3929,7621384631770651880,video,no,yes,no,-1,none
3930,7632640722428103936,video,no,yes,no,-1,none
3931,7617368415921065270,video,no,yes,no,-1,none
3932,7624804917831617818,video,no,yes,no,-1,none
3933,7610320147886132515,video,no,yes,no,-1,none
3934,7621906097846242623,video,no,yes,no,-1,none
3935,7627304066300775715,video,no,yes,no,-1,none
3936,7618123114026782006,video,no,yes,no,-1,none
3937,7623005659000261926,video,no,yes,no,-1,none
3938,7616321451854927097,video,no,yes,no,-1,none
3939,7632228408918936832,video,no,yes,no,-1,none
3940,7635433803020401009,video,no,yes,no,-1,none
3941,7625784238428001905,video,no,yes,no,-1,none
3942,7621825621361991139,video,no,yes,no,-1,none
3943,7604390214110383386,video,no,yes,no,-1,none
3944,7625037092553787385,video,no,yes,no,-1,none
3945,7618159371620758001,video,no,yes,no,-1,none
3946,7614692584476419190,video,no,yes,no,-1,none
3947,7613178948167841723,video,no,yes,no,-1,none
3948,7606296568925706747,video,no,yes,no,-1,none
3949,7628971001287544106,video,no,yes,no,-1,none
3950,7610319571144449509,video,no,yes,no,-1,none
3951,7622632044922082938,video,no,yes,no,-1,none
3952,7633413346175274250,video,no,yes,no,-1,none
3953,7605526649652728561,video,no,yes,no,-1,none
3954,7624523714578713866,video,no,yes,no,-1,none
3955,7627836194906230042,video,no,yes,no,-1,none
3956,7620763203840036115,video,no,yes,no,-1,none
3957,7626334896084028687,video,no,yes,no,-1,none
3958,7604002899378720046,video,no,yes,no,-1,none
3959,7610216460324982057,video,no,yes,no,-1,none
3960,7629363975616056616,video,no,yes,no,-1,none
3961,7611924019180348250,video,no,yes,no,-1,none
3962,7617825646707131875,video,no,yes,no,-1,none
3963,7630406370868608740,video,no,yes,no,-1,none
3964,7622282232727872758,video,no,yes,no,-1,none
3965,7624882276250394853,video,no,yes,no,-1,none
3966,7636385227292512507,video,no,yes,no,-1,none
3967,7619995618056884666,video,no,yes,no,-1,none
3968,7611826750913301798,video,no,yes,no,-1,none
3969,7610747552861850931,video,no,yes,no,-1,none
3970,7632148867387002150,video,no,yes,no,-1,none
3971,7623388012377820459,video,no,yes,no,-1,none
3972,7622281397104823594,video,no,yes,no,-1,none
3973,7621546210330938675,video,no,yes,no,-1,none
3974,7616545247664917798,video,no,yes,no,-1,none
3975,7611760990367092006,video,no,yes,no,-1,none
3976,7616614946452884779,video,no,yes,no,-1,none
3977,7618769718198996262,video,no,yes,no,-1,none
3978,7629294666743074086,video,no,yes,no,-1,none
3979,7615633145592810806,video,no,yes,no,-1,none
3980,7634818699584703750,video,no,yes,no,-1,none
3981,7612203141722934578,video,no,yes,no,-1,none
3982,7629268749695281009,video,no,yes,no,-1,none
3983,7607790913686965546,video,no,yes,no,-1,none
3984,7631104734338562681,video,no,yes,no,-1,none
3985,7620729105247489295,video,no,yes,no,-1,none
3986,7614474823338708262,video,no,yes,no,-1,none
3987,7628141688007036194,video,no,yes,no,-1,none
3988,7604341041562455322,video,no,yes,no,-1,none
